name,year,out,in,tot,tourn_type,tourn_year,hole,score,par,ob,water,side,rel_to_par
A216,11,45,55,100,regionals,2014,9,3,3,TRUE,TRUE,front,0
A217,10,49,48,97,regionals,2014,9,3,3,TRUE,TRUE,front,0
A218,11,45,45,90,regionals,2014,9,4,3,TRUE,TRUE,front,1
A219,11,59,68,127,regionals,2014,9,5,3,TRUE,TRUE,front,2
A220,11,65,71,136,regionals,2014,9,7,3,TRUE,TRUE,front,4
A221,9,64,59,123,regionals,2014,9,5,3,TRUE,TRUE,front,2
A222,10,44,41,85,regionals,2014,9,3,3,TRUE,TRUE,front,0
A223,12,43,42,85,regionals,2014,9,4,3,TRUE,TRUE,front,1
A224,12,46,39,85,regionals,2014,9,4,3,TRUE,TRUE,front,1
A225,11,42,45,87,regionals,2014,9,4,3,TRUE,TRUE,front,1
A226,9,43,46,89,regionals,2014,9,4,3,TRUE,TRUE,front,1
A227,11,47,46,93,regionals,2014,9,5,3,TRUE,TRUE,front,2
A228,12,51,45,96,regionals,2014,9,5,3,TRUE,TRUE,front,2
A229,11,46,59,105,regionals,2014,9,4,3,TRUE,TRUE,front,1
A230,12,43,45,88,regionals,2014,9,3,3,TRUE,TRUE,front,0
A231,12,42,44,86,regionals,2014,9,4,3,TRUE,TRUE,front,1
A232,11,41,42,83,regionals,2014,9,4,3,TRUE,TRUE,front,1
A233,12,56,50,106,regionals,2014,9,5,3,TRUE,TRUE,front,2
A234,10,51,52,103,regionals,2014,9,5,3,TRUE,TRUE,front,2
A235,11,67,70,137,regionals,2014,9,7,3,TRUE,TRUE,front,4
A236,12,55,59,114,regionals,2014,9,4,3,TRUE,TRUE,front,1
A237,12,37,40,77,regionals,2014,9,3,3,TRUE,TRUE,front,0
A238,10,39,43,82,regionals,2014,9,3,3,TRUE,TRUE,front,0
A239,11,57,59,116,regionals,2014,9,6,3,TRUE,TRUE,front,3
A240,9,48,47,95,regionals,2014,9,4,3,TRUE,TRUE,front,1
A241,11,55,66,121,regionals,2014,9,6,3,TRUE,TRUE,front,3
A242,12,44,44,88,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A243,12,44,49,93,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A244,12,51,50,101,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A245,9,58,65,123,sectionals,2015,9,8,3,TRUE,TRUE,front,5
A246,11,59,62,121,sectionals,2015,9,6,3,TRUE,TRUE,front,3
A247,10,38,41,79,sectionals,2015,9,2,3,TRUE,TRUE,front,-1
A248,9,42,43,85,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A249,9,50,48,98,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A250,10,52,55,107,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A251,9,58,51,109,sectionals,2015,9,6,3,TRUE,TRUE,front,3
A252,11,54,55,109,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A253,11,47,49,96,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A254,11,51,56,107,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A255,10,53,48,101,sectionals,2015,9,6,3,TRUE,TRUE,front,3
A256,12,50,56,106,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A257,12,41,41,82,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A258,12,49,49,98,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A259,12,46,49,95,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A260,11,50,56,106,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A261,12,52,48,100,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A262,11,38,43,81,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A263,12,43,49,92,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A264,12,40,45,85,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A265,11,47,49,96,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A266,9,49,46,95,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A267,12,54,50,104,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A268,9,43,41,84,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A269,11,49,46,95,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A270,11,57,54,111,sectionals,2015,9,6,3,TRUE,TRUE,front,3
A271,11,48,47,95,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A272,9,35,39,74,sectionals,2015,9,2,3,TRUE,TRUE,front,-1
A273,11,38,38,76,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A274,12,48,51,99,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A275,9,38,43,81,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A276,11,48,47,95,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A277,11,36,32,68,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A278,12,40,45,85,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A279,11,42,42,84,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A280,11,43,40,83,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A281,11,62,57,119,sectionals,2015,9,7,3,TRUE,TRUE,front,4
A282,12,38,38,76,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A283,12,40,43,83,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A284,9,46,47,93,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A285,12,50,53,103,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A286,12,48,54,102,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A287,12,39,38,77,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A288,11,43,42,85,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A289,11,41,45,86,sectionals,2015,9,2,3,TRUE,TRUE,front,-1
A290,12,45,49,94,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A291,10,44,37,81,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A292,10,41,44,85,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A293,12,45,49,94,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A294,11,51,45,96,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A295,10,46,49,95,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A296,12,42,42,84,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A297,10,56,49,105,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A298,12,44,41,85,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A299,12,54,50,104,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A300,11,54,53,107,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A301,12,40,37,77,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A302,12,41,37,78,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A303,11,41,39,80,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A304,11,40,44,84,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A305,12,44,43,87,sectionals,2015,9,6,3,TRUE,TRUE,front,3
A306,12,43,44,87,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A307,12,41,48,89,sectionals,2015,9,3,3,TRUE,TRUE,front,0
A308,11,41,49,90,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A309,11,44,47,91,sectionals,2015,9,4,3,TRUE,TRUE,front,1
A310,12,50,43,93,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A311,10,49,54,103,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A312,11,61,60,121,sectionals,2015,9,5,3,TRUE,TRUE,front,2
A313,12,39,41,80,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A314,9,43,41,84,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A315,9,47,50,97,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A316,11,64,52,116,sectionals,2016,9,6,3,TRUE,TRUE,front,3
A317,12,57,59,116,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A318,12,50,46,96,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A319,10,42,43,85,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A320,11,47,44,91,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A321,9,53,47,100,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A322,10,49,56,105,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A323,10,39,42,81,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A324,11,56,54,110,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A325,10,58,59,117,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A326,9,69,66,135,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A327,9,47,49,96,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A328,10,43,43,86,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A329,10,47,48,95,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A330,9,46,53,99,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A331,10,43,50,93,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A332,11,37,36,73,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A333,10,47,41,88,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A334,9,40,48,88,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A335,11,43,49,92,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A336,10,52,54,106,sectionals,2016,9,6,3,TRUE,TRUE,front,3
A337,10,41,43,84,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A338,12,51,42,93,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A339,12,49,47,96,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A340,12,50,50,100,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A341,12,51,56,107,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A342,12,42,44,86,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A343,12,42,40,82,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A344,10,44,47,91,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A345,12,55,51,106,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A346,12,42,49,91,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A347,12,41,42,83,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A348,12,44,52,96,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A349,10,46,45,91,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A350,12,47,47,94,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A351,12,55,49,104,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A352,12,45,42,87,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A353,12,48,52,100,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A354,12,38,53,91,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A355,11,42,50,92,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A356,9,60,59,119,sectionals,2016,9,7,3,TRUE,TRUE,front,4
A357,10,39,35,74,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A358,12,38,43,81,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A359,11,48,42,90,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A360,10,55,47,102,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A361,12,40,41,81,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A362,11,37,45,82,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A363,11,36,43,79,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A364,12,43,44,87,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A365,11,48,48,96,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A366,11,47,52,99,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A367,10,53,48,101,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A368,9,47,48,95,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A369,11,49,53,102,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A370,11,50,55,105,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A371,11,66,61,127,sectionals,2016,9,6,3,TRUE,TRUE,front,3
A372,11,42,39,81,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A373,12,39,45,84,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A374,11,43,42,85,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A375,12,45,42,87,sectionals,2016,9,3,3,TRUE,TRUE,front,0
A376,11,45,45,90,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A377,12,42,48,90,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A378,11,49,43,92,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A379,12,48,47,95,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A380,12,48,48,96,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A381,12,45,52,97,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A382,12,54,55,109,sectionals,2016,9,4,3,TRUE,TRUE,front,1
A383,12,56,58,114,sectionals,2016,9,5,3,TRUE,TRUE,front,2
A384,12,46,48,94,regionals,2017,9,4,3,TRUE,TRUE,front,1
A385,12,53,39,92,regionals,2017,9,5,3,TRUE,TRUE,front,2
A386,11,49,54,103,regionals,2017,9,3,3,TRUE,TRUE,front,0
A387,12,47,50,97,regionals,2017,9,4,3,TRUE,TRUE,front,1
A388,12,39,40,79,regionals,2017,9,3,3,TRUE,TRUE,front,0
A389,10,57,51,108,regionals,2017,9,5,3,TRUE,TRUE,front,2
A390,11,51,55,106,regionals,2017,9,4,3,TRUE,TRUE,front,1
A391,11,65,64,129,regionals,2017,9,4,3,TRUE,TRUE,front,1
A392,9,53,54,107,regionals,2017,9,4,3,TRUE,TRUE,front,1
A393,12,41,39,80,regionals,2017,9,3,3,TRUE,TRUE,front,0
A394,12,46,46,92,regionals,2017,9,4,3,TRUE,TRUE,front,1
A395,12,52,53,105,regionals,2017,9,3,3,TRUE,TRUE,front,0
A396,12,55,50,105,regionals,2017,9,3,3,TRUE,TRUE,front,0
A397,11,52,57,109,regionals,2017,9,6,3,TRUE,TRUE,front,3
A398,11,35,40,75,regionals,2017,9,3,3,TRUE,TRUE,front,0
A399,10,50,48,98,regionals,2017,9,6,3,TRUE,TRUE,front,3
A400,9,48,59,107,regionals,2017,9,6,3,TRUE,TRUE,front,3
A401,10,61,57,118,regionals,2017,9,7,3,TRUE,TRUE,front,4
A402,11,41,44,85,regionals,2017,9,5,3,TRUE,TRUE,front,2
A403,12,46,45,91,regionals,2017,9,5,3,TRUE,TRUE,front,2
A404,11,48,48,96,regionals,2017,9,8,3,TRUE,TRUE,front,5
A405,11,53,50,103,regionals,2017,9,6,3,TRUE,TRUE,front,3
A406,11,55,59,114,regionals,2017,9,5,3,TRUE,TRUE,front,2
A407,12,52,51,103,regionals,2017,9,4,3,TRUE,TRUE,front,1
A408,11,60,74,134,regionals,2017,9,6,3,TRUE,TRUE,front,3
A409,10,56,54,110,regionals,2017,9,5,3,TRUE,TRUE,front,2
A410,10,68,59,127,regionals,2017,9,5,3,TRUE,TRUE,front,2
A411,12,45,44,89,regionals,2017,9,5,3,TRUE,TRUE,front,2
A412,12,43,41,84,regionals,2017,9,5,3,TRUE,TRUE,front,2
A413,12,62,58,120,regionals,2017,9,5,3,TRUE,TRUE,front,2
A414,11,53,51,104,regionals,2017,9,4,3,TRUE,TRUE,front,1
A415,9,83,72,155,regionals,2017,9,8,3,TRUE,TRUE,front,5
A416,12,43,44,87,regionals,2017,9,3,3,TRUE,TRUE,front,0
A417,11,42,43,85,regionals,2017,9,5,3,TRUE,TRUE,front,2
A418,11,51,48,99,regionals,2017,9,3,3,TRUE,TRUE,front,0
A419,10,44,46,90,regionals,2017,9,3,3,TRUE,TRUE,front,0
A420,10,46,44,90,regionals,2017,9,4,3,TRUE,TRUE,front,1
A421,10,45,44,89,regionals,2017,9,4,3,TRUE,TRUE,front,1
A422,12,46,42,88,regionals,2017,9,5,3,TRUE,TRUE,front,2
A423,11,55,48,103,regionals,2017,9,6,3,TRUE,TRUE,front,3
A424,9,47,53,100,regionals,2017,9,4,3,TRUE,TRUE,front,1
A425,9,52,57,109,regionals,2017,9,6,3,TRUE,TRUE,front,3
A426,12,44,48,92,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A427,11,59,52,111,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A428,12,50,50,100,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A429,9,61,59,120,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A430,11,76,75,151,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A431,11,44,46,90,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A432,10,50,51,101,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A433,10,56,49,105,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A434,10,54,56,110,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A435,11,54,50,104,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A436,12,60,55,115,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A437,11,59,53,112,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A438,11,49,48,97,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A439,12,70,65,135,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A440,12,40,40,80,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A441,12,60,52,112,sectionals,2018,9,12,3,TRUE,TRUE,front,9
A442,11,48,46,94,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A443,10,55,59,114,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A444,12,56,58,114,sectionals,2018,9,7,3,TRUE,TRUE,front,4
A445,10,50,44,94,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A446,11,47,50,97,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A447,12,53,50,103,sectionals,2018,9,7,3,TRUE,TRUE,front,4
A448,12,57,62,119,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A449,12,55,58,113,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A450,12,49,45,94,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A451,12,55,65,120,sectionals,2018,9,7,3,TRUE,TRUE,front,4
A452,11,51,47,98,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A453,11,44,48,92,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A454,10,56,55,111,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A455,12,40,39,79,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A456,12,47,50,97,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A457,12,44,45,89,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A458,12,51,53,104,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A459,10,50,50,100,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A460,12,43,43,86,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A461,10,46,48,94,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A462,11,46,49,95,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A463,12,50,45,95,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A464,11,40,39,79,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A465,12,42,39,81,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A466,12,51,47,98,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A467,10,65,51,116,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A468,12,50,51,101,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A469,11,41,46,87,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A470,12,44,45,89,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A471,12,38,45,83,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A472,11,43,41,84,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A473,11,45,46,91,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A474,12,38,35,73,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A475,9,36,38,74,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A476,11,43,45,88,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A477,11,63,54,117,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A478,10,52,50,102,sectionals,2018,9,6,3,TRUE,TRUE,front,3
A479,11,42,44,86,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A480,9,45,45,90,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A481,12,46,45,91,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A482,12,42,50,92,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A483,12,49,46,95,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A484,11,49,48,97,sectionals,2018,9,3,3,TRUE,TRUE,front,0
A485,12,52,46,98,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A486,12,52,47,99,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A487,11,50,51,101,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A488,9,55,52,107,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A489,11,58,51,109,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A490,10,53,57,110,sectionals,2018,9,7,3,TRUE,TRUE,front,4
A491,12,54,58,112,sectionals,2018,9,5,3,TRUE,TRUE,front,2
A492,9,62,55,117,sectionals,2018,9,4,3,TRUE,TRUE,front,1
A493,12,69,70,139,sectionals,2018,9,10,3,TRUE,TRUE,front,7
A1,12,45,46,91,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A2,12,41,46,87,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A3,12,49,52,101,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A4,11,51,45,96,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A5,11,51,64,115,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A6,11,41,44,85,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A7,11,47,47,94,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A8,12,50,46,96,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A9,9,49,57,106,sectionals,2011,10,10,4,TRUE,TRUE,back,6
A10,12,53,50,103,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A11,11,43,44,87,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A12,10,47,52,99,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A13,12,52,48,100,sectionals,2011,10,7,4,TRUE,TRUE,back,3
A14,12,44,48,92,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A15,11,57,52,109,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A16,10,46,47,93,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A17,10,55,51,106,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A18,11,53,62,115,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A19,12,46,53,99,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A20,9,49,43,92,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A21,12,42,45,87,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A22,11,45,49,94,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A23,11,46,53,99,sectionals,2011,10,7,4,TRUE,TRUE,back,3
A24,10,50,47,97,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A25,10,45,47,92,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A26,12,50,47,97,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A27,12,41,44,85,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A28,12,53,45,98,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A29,9,47,47,94,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A30,9,45,46,91,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A31,11,44,44,88,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A32,12,43,53,96,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A33,10,50,54,104,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A34,11,49,46,95,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A35,11,55,54,109,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A36,10,48,48,96,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A37,12,45,51,96,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A38,12,49,50,99,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A39,10,50,50,100,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A40,11,58,49,107,sectionals,2011,10,7,4,TRUE,TRUE,back,3
A41,12,48,45,93,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A42,12,41,39,80,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A43,12,45,46,91,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A44,11,45,48,93,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A45,12,43,47,90,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A46,12,53,51,104,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A47,12,40,47,87,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A48,12,41,42,83,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A49,12,50,44,94,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A50,11,46,47,93,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A51,12,53,49,102,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A52,11,61,50,111,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A53,11,51,48,99,sectionals,2011,10,7,4,TRUE,TRUE,back,3
A54,11,56,46,102,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A55,9,60,58,118,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A56,12,34,41,75,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A57,11,44,59,103,sectionals,2011,10,7,4,TRUE,TRUE,back,3
A58,10,47,48,95,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A59,10,48,50,98,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A60,12,50,57,107,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A61,12,39,42,81,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A62,9,43,41,84,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A63,11,44,42,86,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A64,11,42,44,86,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A65,12,43,45,88,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A66,11,47,41,88,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A67,12,45,44,89,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A68,11,46,45,91,sectionals,2011,10,4,4,TRUE,TRUE,back,0
A69,11,47,48,95,sectionals,2011,10,5,4,TRUE,TRUE,back,1
A70,11,45,51,96,sectionals,2011,10,6,4,TRUE,TRUE,back,2
A71,11,49,54,103,sectionals,2011,10,7,4,TRUE,TRUE,back,3
A72,11,46,44,90,sectionals,2012,10,5,4,TRUE,TRUE,back,1
A73,12,45,50,95,sectionals,2012,10,6,4,TRUE,TRUE,back,2
A74,12,49,54,103,sectionals,2012,10,7,4,TRUE,TRUE,back,3
A75,10,52,47,99,sectionals,2012,10,5,4,TRUE,TRUE,back,1
A76,11,49,45,94,sectionals,2012,10,4,4,TRUE,TRUE,back,0
A77,12,56,52,108,sectionals,2012,10,5,4,TRUE,TRUE,back,1
A78,12,47,47,94,sectionals,2012,10,4,4,TRUE,TRUE,back,0
A79,12,49,56,105,sectionals,2012,10,7,4,TRUE,TRUE,back,3
A80,12,61,48,109,sectionals,2012,10,6,4,TRUE,TRUE,back,2
A81,10,61,58,119,sectionals,2012,10,6,4,TRUE,TRUE,back,2
